book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1177,427,9,3335,481,3,41,2011,182,2
907,279,10,28945,345,4,28,2009,37,3
2559,358,9,6409,483,9,21,2002,157,4
558,10,5,2672,396,3,7,2019,67,1
1298,340,10,3679,634,5,44,2014,172,3
2851,121,9,3679,121,6,12,2000,66,5
2231,413,3,21074,96,2,50,2018,49,2
2011,231,7,29884,667,9,3,2020,159,4
1825,242,7,8730,561,8,12,2011,160,2
233,326,10,9357,526,9,11,2005,101,7
1930,127,3,19522,483,5,16,2021,48,1
490,364,8,28381,634,2,3,2005,25,3
1485,130,6,1424,593,1,29,2005,43,1
1785,274,4,29914,224,10,37,2003,7,6
2988,174,7,8981,254,7,28,2012,166,3
949,169,5,25437,389,8,42,2008,32,7
2220,217,3,13653,514,4,10,2015,193,4
2571,343,2,237,683,7,14,2000,164,7
2351,49,8,11745,605,2,15,2019,148,3
959,314,4,12314,265,8,31,2013,73,4
2555,211,6,20642,216,10,17,2005,142,2
2585,407,7,27007,616,3,21,2012,80,1
1263,376,2,1205,240,5,45,2013,29,5
1027,363,9,28450,328,8,28,2008,154,7
1471,202,2,16216,647,4,39,2017,36,1
1093,199,10,16811,291,6,45,2011,29,3
2256,30,9,24294,82,10,46,2019,75,2
2622,338,10,946,495,1,45,2018,35,3
1762,4,10,25806,395,9,24,2017,142,4
525,384,8,15615,146,3,45,2015,50,2
1039,372,10,11382,248,6,42,2004,136,5
772,96,6,11234,638,10,30,2014,198,1
2474,214,5,143,314,7,13,2020,80,7
607,202,10,27739,205,1,37,2015,50,1
2757,202,2,2313,241,8,4,2001,28,1
1477,252,6,23992,436,3,14,2003,189,6
1486,85,8,29036,342,6,19,2003,136,5
2138,443,2,28230,273,8,15,2017,15,3
1744,29,1,24636,237,4,18,2021,17,7
1902,425,2,26926,109,3,42,2021,24,5
2549,207,2,21614,181,5,34,2012,28,5
1470,335,10,6785,505,10,17,2000,17,2
1292,440,6,24177,631,4,5,2014,37,3
1294,262,1,21146,519,8,6,2001,31,7
1670,321,3,5449,551,2,5,2019,128,6
2801,330,7,25675,176,1,23,2012,31,3
260,328,1,28794,76,8,12,2012,39,6
2832,54,7,7540,640,7,33,2021,169,4
2915,169,5,19574,361,6,23,2009,41,5
2775,263,1,27596,367,8,31,2010,77,6
2610,362,5,21358,367,9,28,2016,183,6
2360,228,6,16083,173,3,29,2000,32,5
1001,134,4,2312,98,3,41,2002,185,1
446,99,4,26713,541,7,50,2014,133,6
1128,327,10,17204,396,10,44,2019,106,4
1735,95,10,18643,674,10,20,2012,21,6
557,185,8,27315,547,2,25,2004,169,2
2832,93,2,6701,88,2,50,2019,95,1
108,85,5,53,597,7,42,2007,3,4
1790,422,2,21373,687,8,41,2019,24,7
1371,230,6,17502,584,7,12,2014,85,6
249,150,9,1757,483,3,25,2016,129,5
2293,262,4,22285,543,8,11,2019,194,3
1819,127,8,27871,527,8,6,2021,50,4
1915,54,10,12479,592,3,41,2015,67,6
2311,329,9,28351,78,5,5,2021,75,4
1864,282,8,20983,626,6,25,2020,188,5
1421,337,1,1586,133,3,27,2019,196,1
1530,256,8,26260,593,3,6,2019,71,4
188,111,1,14983,410,6,11,2006,54,4
2753,105,5,19160,116,3,34,2019,128,4
2682,249,7,14062,623,9,43,2016,111,2
994,308,8,27946,147,3,34,2002,99,6
1055,138,8,23130,376,2,3,2016,101,1
1837,283,3,11015,541,3,1,2002,189,1
352,233,5,12659,131,6,10,2013,25,7
399,23,5,6528,300,9,16,2017,184,2
512,358,4,5313,97,6,14,2009,194,6
349,388,7,3286,639,4,3,2004,78,1
191,216,9,24785,503,9,37,2020,52,2
54,324,6,26703,379,5,19,2020,170,3
1802,7,7,1352,638,6,48,2021,41,1
32,156,5,26593,230,1,15,2006,120,7
2740,165,7,29638,88,2,49,2004,128,5
1090,97,3,24551,439,4,1,2006,167,7
451,169,10,15926,307,6,4,2005,50,1
1821,285,3,26644,478,8,12,2008,21,3
1489,20,4,16727,94,10,49,2008,15,4
954,300,5,5247,588,5,23,2003,79,6
2393,400,8,22508,387,8,19,2003,189,4
206,199,8,12003,206,2,50,2005,62,7
2834,412,10,16537,367,3,9,2020,182,5
2052,178,7,374,289,5,29,2006,14,5
2733,50,1,27549,543,6,35,2005,191,1
9,422,1,9208,412,10,26,2016,43,7
2230,302,1,5274,146,4,38,2008,187,4
2734,327,6,28505,675,5,27,2017,101,4
399,433,4,27389,613,6,10,2003,49,3
1668,269,7,29578,208,7,12,2019,75,3
2898,24,6,6540,323,6,31,2013,200,1
2971,156,5,7316,469,9,19,2019,99,2
1269,262,9,7966,646,2,16,2015,142,1
1930,17,3,4359,560,4,29,2018,196,6
1853,405,6,10065,528,8,6,2010,141,1
1716,90,2,2764,655,2,48,2018,67,4
2656,378,4,16708,109,5,38,2019,23,7
360,29,5,10790,463,6,24,2019,184,7
185,184,3,6026,628,10,48,2018,128,7
501,47,9,13176,83,7,28,2014,198,6
408,86,6,827,634,8,29,2019,105,5
2258,115,6,4553,478,8,19,2011,43,1
2538,248,9,18554,196,6,18,2013,101,5
2833,212,2,22344,391,7,17,2007,199,7
2191,317,1,396,452,7,38,2000,101,2
1651,254,7,26315,408,10,43,2011,33,4
2811,2,4,2492,313,2,45,2009,151,4
882,84,6,6566,82,8,26,2006,199,6
1521,139,4,14195,571,1,5,2019,49,6
961,274,9,13469,78,3,14,2012,175,2
1789,206,8,17220,476,5,36,2011,96,3
1989,62,2,29636,496,6,16,2018,127,7
962,61,5,1675,232,4,23,2016,195,7
451,324,2,20239,158,10,16,2005,44,2
1186,414,9,2416,584,10,45,2010,88,4
2580,86,2,5152,400,1,32,2018,83,2
1632,379,6,26044,403,10,37,2003,64,6
1602,142,1,24929,459,2,36,2000,76,7
2352,366,4,11223,371,2,49,2002,96,1
945,253,8,29601,637,5,49,2011,107,5
542,180,8,25761,560,7,26,2014,172,6
1380,207,6,4455,354,2,12,2013,145,3
915,178,8,21228,214,6,23,2004,166,6
102,434,6,17232,435,2,10,2018,85,5
1995,368,6,2204,149,9,45,2012,35,6
2310,140,1,7915,436,1,10,2009,77,7
2189,7,8,2059,691,5,38,2018,140,2
2821,49,10,14656,182,7,21,2020,134,4
929,294,9,25641,453,9,46,2008,141,1
312,61,10,1477,551,2,24,2021,71,3
2238,102,7,28353,610,7,42,2000,43,7
905,159,6,3892,471,9,22,2015,102,7
1526,189,9,28766,305,1,8,2011,143,5
477,370,2,13405,227,2,40,2021,16,2
2678,101,3,2287,135,7,42,2008,84,7
2034,1,6,6392,201,8,17,2001,83,5
1628,370,2,10835,565,2,24,2000,113,1
1119,269,2,23209,522,5,38,2018,51,2
2205,176,8,28270,457,9,34,2009,148,2
1446,132,3,4684,583,5,46,2003,123,5
1683,192,9,10832,397,7,8,2012,167,3
2333,127,6,11036,680,8,17,2008,119,1
2379,82,5,15012,530,1,43,2003,77,6
2336,75,10,5690,495,9,15,2016,146,6
450,209,8,29403,199,8,6,2004,36,3
1127,266,8,14753,355,10,16,2018,185,1
2795,54,7,9434,678,7,22,2002,159,3
1820,83,2,26339,641,10,1,2015,48,1
2072,173,3,18706,682,7,27,2008,100,1
2061,388,1,24012,263,2,42,2019,188,6
1743,149,7,27428,278,5,47,2000,125,4
282,282,10,13249,284,3,17,2017,4,5
2930,321,9,26893,511,10,20,2015,149,7
2124,406,10,1449,107,9,48,2010,102,2
1994,100,9,14172,552,4,3,2020,77,2
531,348,7,22344,496,6,3,2005,166,1
845,215,1,27420,212,3,37,2010,23,3
1484,214,6,10665,686,5,6,2016,171,4
1065,380,10,23839,608,3,16,2018,179,1
571,27,8,247,169,8,15,2000,59,6
2761,244,7,4633,453,7,2,2013,59,4
1788,174,2,14651,680,6,9,2010,169,4
2075,377,4,9378,636,2,9,2012,140,6
1492,285,2,1389,202,3,19,2006,24,7
545,29,2,19358,433,8,12,2011,190,7
1687,103,6,17302,487,9,17,2001,48,1
2727,118,7,29609,174,6,36,2017,180,6
516,11,9,5976,685,8,14,2014,139,5
1760,94,7,22940,620,10,10,2014,42,4
482,324,10,9901,77,8,35,2005,6,1
2548,59,9,22938,419,1,35,2008,137,7
1167,78,1,16248,264,10,28,2018,175,6
1101,162,4,6246,225,6,38,2010,161,7
2599,399,2,23813,218,2,36,2007,60,1
505,295,7,28399,455,4,30,2008,165,2
595,174,6,25455,125,8,45,2008,43,5
2178,416,6,3757,153,1,50,2003,24,6
1538,223,6,12314,244,1,25,2018,80,2
2911,433,6,28267,233,3,4,2020,111,2
269,49,3,14873,628,4,25,2019,98,7
1482,18,3,631,339,9,6,2000,113,5
679,119,7,12246,686,2,9,2012,162,1
370,328,4,14257,172,3,14,2007,200,1
1524,237,9,12980,123,9,10,2008,67,7
1027,42,8,26297,92,7,32,2007,120,3
272,252,9,28025,579,3,50,2011,87,7
2565,73,5,26782,142,3,49,2006,4,1
216,299,4,21719,197,7,13,2003,180,2
1020,206,10,27530,145,5,13,2019,191,3
1293,19,4,23441,460,10,17,2017,49,1
2492,29,10,18176,103,4,12,2002,93,5
604,308,1,14359,547,1,37,2010,27,5
2378,118,5,27244,500,6,20,2010,138,1
489,372,4,25887,148,8,30,2006,21,7
370,113,6,7317,133,3,44,2011,184,2
250,315,4,11840,217,9,16,2016,75,5
509,6,9,21937,618,9,13,2007,161,7
1932,10,4,25174,358,2,24,2008,133,6
1908,12,7,23009,476,6,15,2013,36,3
2965,155,10,3664,123,4,5,2011,78,4
1494,232,9,2767,175,1,36,2018,135,7
287,160,2,8230,324,2,27,2021,100,1
2973,60,6,24823,698,3,9,2002,5,3
423,397,1,20755,182,9,19,2001,3,6
757,111,4,1072,179,5,26,2020,28,7
493,434,8,27519,91,9,17,2002,132,6
2950,421,10,29961,660,5,24,2018,114,4
1329,152,9,15010,550,3,44,2014,155,7
2723,346,7,9022,680,5,4,2001,78,7
1614,168,3,25693,465,5,22,2007,84,2
2545,132,1,7821,524,3,34,2012,150,3
2401,209,2,7697,333,8,16,2020,116,4
79,328,9,24056,183,4,18,2014,21,1
662,397,9,26638,210,3,25,2007,142,5
1122,382,5,13240,289,8,16,2014,91,5
2938,330,4,11451,548,1,16,2011,66,5
877,214,8,13899,234,8,38,2017,161,1
1840,150,9,17771,353,8,31,2009,47,1
1474,270,9,23007,530,1,18,2014,125,1
595,9,10,19592,307,9,3,2012,38,6
699,44,3,2298,329,4,14,2021,46,5
2591,105,10,22774,447,6,9,2003,188,7
1503,16,7,16761,421,5,39,2004,99,1
2860,385,8,27448,333,4,21,2016,159,3
166,363,8,12639,149,3,5,2014,108,4
790,119,3,19385,613,3,14,2019,91,2
2664,393,8,9438,501,9,18,2015,70,2
166,255,6,22025,678,8,16,2003,17,1
1260,362,8,28343,527,1,39,2008,125,1
1197,342,4,24019,500,2,11,2013,103,4
2115,95,4,21114,149,6,13,2017,148,6
2699,9,9,14803,462,10,42,2005,9,4
289,372,6,2735,352,10,6,2012,69,4
2837,418,5,250,449,3,20,2002,32,7
1374,219,4,28310,634,3,27,2012,96,6
1412,315,4,8040,301,1,48,2001,83,5
2218,267,8,23085,675,7,9,2012,87,2
2156,431,7,20932,124,10,45,2016,30,4
956,190,4,10104,339,7,18,2019,121,3
257,323,2,23649,438,7,4,2016,4,7
295,138,9,7880,199,9,11,2019,96,3
1460,284,2,12811,549,5,19,2018,40,7
1132,371,9,23612,394,3,11,2008,116,5
2640,384,10,20336,291,4,11,2021,125,3
1692,192,6,22516,200,6,5,2001,41,6
752,109,9,1452,258,9,17,2004,178,5
320,68,8,4271,264,7,24,2010,163,7
2594,164,6,25244,604,10,26,2018,162,1
1150,86,10,3521,348,9,46,2008,146,4
2901,164,2,4994,550,5,4,2003,96,7
1816,289,1,24699,532,6,39,2014,35,4
3,186,3,19472,243,5,14,2011,41,2
1287,114,10,29749,112,3,21,2001,190,7
1907,117,3,14286,673,3,50,2010,150,1
343,111,4,6212,584,1,20,2014,167,7
573,90,8,7746,610,7,10,2013,193,6
1149,260,1,28548,360,8,45,2011,70,5
1943,57,9,8453,479,4,37,2007,178,1
2913,363,2,593,136,5,44,2014,177,7
2003,139,5,14478,172,10,25,2011,200,1
1243,357,5,7805,509,2,9,2011,7,7
2045,140,2,26551,567,9,31,2004,122,1
1794,332,4,16527,382,10,45,2015,87,7
806,267,7,11233,626,1,37,2010,157,5
2470,308,1,3186,435,1,42,2006,181,1
594,425,5,7974,420,2,42,2006,13,1
2459,244,3,18585,608,9,35,2003,183,7
702,92,5,8036,229,9,39,2018,40,3
2828,437,10,28276,178,2,38,2000,75,7
1683,78,8,28649,404,3,33,2020,138,7
2716,348,9,8776,222,6,47,2009,85,2
1777,376,2,6438,396,6,28,2001,67,3
757,254,5,9765,326,1,4,2004,137,2
1146,237,4,13011,585,6,36,2011,107,2
2229,279,9,14670,91,5,22,2000,152,6
74,265,2,9509,185,10,12,2007,14,5
142,395,4,25151,243,1,34,2017,92,5
2912,86,5,28169,331,2,39,2012,187,1
576,371,7,14133,130,5,46,2010,17,1
1501,51,7,24609,195,4,41,2004,108,6
938,384,10,28640,589,9,41,2007,140,5
1695,90,5,15767,620,2,13,2001,120,6
1747,79,9,26689,282,4,38,2019,168,6
1254,62,2,24580,613,4,9,2004,61,3
224,423,10,29202,623,8,45,2019,22,2
743,50,10,25956,258,4,31,2000,167,6
869,227,10,1879,333,8,45,2021,78,2
1739,242,1,1638,143,5,22,2000,71,5
727,102,8,17362,612,9,16,2017,46,4
200,101,7,22797,191,2,3,2006,74,2
2191,323,6,6763,517,9,44,2020,116,1
140,385,1,15075,675,6,10,2016,124,4
720,318,1,13806,128,1,45,2017,88,5
1509,61,4,6187,446,9,46,2017,152,3
2950,124,4,17379,126,4,35,2018,106,7
1228,424,10,19054,436,7,40,2017,69,5
2620,325,4,20558,81,6,49,2004,176,5
1484,152,8,29648,357,4,28,2019,106,5
976,202,3,4501,352,5,27,2013,57,3
1759,101,7,21943,94,8,31,2006,119,6
146,300,8,7402,205,10,11,2019,104,1
2458,94,10,13890,527,1,20,2021,8,2
2667,86,2,12061,452,8,39,2017,171,7
2954,200,3,17325,179,2,45,2008,160,3
2464,211,9,16562,90,9,36,2007,92,2
1480,378,10,9335,178,1,19,2019,3,6
2319,426,10,20303,327,4,43,2016,13,3
386,212,10,15586,242,3,41,2018,3,6
2438,450,6,25473,209,8,35,2018,50,5
1650,115,5,29345,413,2,4,2005,186,7
2307,265,7,28064,614,9,7,2006,33,6
2839,382,5,7807,196,1,19,2010,194,3
2088,409,6,19298,357,8,25,2016,38,6
448,329,2,15949,674,7,12,2017,146,1
658,329,8,20344,204,4,19,2012,115,1
827,80,7,20977,544,5,43,2013,152,1
309,431,10,29632,666,1,46,2000,11,7
1745,318,4,28629,304,2,19,2009,56,7
1085,150,4,16924,82,1,14,2004,106,4
2824,393,1,743,572,5,7,2010,58,5
1123,60,10,2450,485,5,10,2014,181,7
1806,123,1,2016,201,5,13,2007,83,3
2357,86,4,80,690,3,26,2013,146,3
1369,304,3,20050,298,8,31,2008,165,2
1575,313,4,18118,87,10,49,2008,196,5
2410,401,7,3929,634,9,48,2017,116,1
1910,146,10,24678,147,4,13,2001,68,2
886,215,5,5341,570,3,31,2012,173,7
368,305,9,24182,133,8,15,2007,149,5
1536,120,6,15610,521,6,33,2005,9,6
1585,347,2,9901,210,5,29,2020,116,5
818,14,8,8381,131,6,8,2004,79,3
2125,208,1,3244,370,10,28,2009,81,2
2370,152,10,5020,268,3,32,2007,25,7
1527,244,10,26214,232,7,19,2001,30,3
2885,22,6,8163,245,6,24,2015,169,5
1987,416,5,3458,292,7,43,2018,177,5
1618,392,2,9603,444,5,35,2006,130,4
2697,106,3,9981,297,5,39,2017,128,4
1340,46,8,2733,401,2,7,2007,185,4
885,350,5,28067,479,2,45,2003,2,1
2409,91,8,2389,444,5,48,2013,78,1
2493,183,3,10749,279,8,42,2020,28,6
1101,123,4,23681,290,10,32,2002,64,4
2685,393,9,8167,253,4,7,2008,170,5
1818,7,10,26376,182,4,37,2017,7,3
2061,65,7,29275,382,2,36,2019,103,4
131,371,6,14100,621,10,26,2008,118,2
1192,250,1,6999,487,1,21,2013,65,2
1990,244,10,12783,457,5,12,2015,161,6
1284,125,1,22813,280,5,44,2021,79,1
1461,43,1,29289,568,10,4,2005,13,3
142,363,5,15726,306,1,29,2016,53,7
2924,45,4,12321,531,4,49,2014,33,4
2697,117,4,4511,140,8,48,2002,23,4
601,378,1,1129,548,4,7,2013,77,7
682,23,8,16459,121,2,2,2017,119,5
894,340,3,10773,508,9,32,2001,39,1
1309,384,6,14593,445,9,14,2015,120,4
1120,193,1,25875,276,9,50,2004,144,6
254,445,10,26590,276,3,32,2001,122,2
167,318,8,7097,619,1,47,2019,51,2
1307,114,9,11502,201,2,22,2003,73,7
2014,212,7,9060,623,3,31,2010,81,2
2236,254,4,2573,600,4,39,2011,58,1
2462,135,2,8548,176,2,4,2011,150,4
2876,366,10,626,384,6,25,2018,116,4
2026,352,10,22882,83,5,11,2021,100,3
1278,450,3,3550,405,4,39,2012,124,6
512,154,6,7374,240,7,43,2001,109,1
451,426,7,27850,76,4,35,2009,120,3
1225,217,2,286,130,7,16,2009,179,5
697,137,10,20614,127,2,27,2007,140,4
2219,128,8,16896,423,5,17,2000,132,4
2742,84,2,3987,247,6,1,2004,86,4
1902,406,9,1057,496,9,25,2010,70,5
2779,405,4,17823,194,4,40,2013,71,6
2861,417,2,3052,108,1,10,2003,25,4
2665,161,10,20943,670,2,20,2000,100,5
2282,317,1,13869,464,1,23,2018,30,5
1240,393,8,4739,435,9,32,2019,152,1
484,367,2,23639,153,9,16,2001,76,2
260,210,6,12988,584,5,19,2009,73,7
2035,174,4,1095,284,4,35,2004,33,7
2478,5,5,28132,681,4,32,2012,185,1
669,77,6,4042,352,6,33,2011,78,5
890,345,6,9216,320,4,37,2005,52,6
282,338,4,23269,667,3,43,2019,48,1
449,170,9,21939,225,3,49,2012,32,4
2245,226,10,16052,302,7,1,2008,121,4
2289,130,6,12831,158,10,36,2021,30,6
322,260,6,3659,133,9,15,2021,70,3
26,346,5,472,567,2,41,2002,200,2
1882,49,9,13711,159,10,34,2014,18,3
1969,366,6,26689,267,6,2,2005,200,5
774,408,1,26530,351,8,20,2009,133,7
1918,18,1,6106,151,9,48,2013,50,7
1658,342,8,27085,385,10,15,2001,14,1
59,170,4,22800,578,3,15,2019,70,3
1344,132,10,25812,180,4,20,2004,117,4
1515,421,8,11565,158,9,36,2013,110,1
2269,48,9,2784,118,6,12,2002,27,2
2699,141,8,25101,525,3,20,2011,199,4
204,226,5,22629,432,5,11,2003,54,2
1945,296,3,12582,486,7,47,2016,22,7
690,429,10,28261,690,1,12,2004,35,6
1052,126,2,606,95,3,21,2017,186,1
1611,340,8,18800,553,9,45,2015,197,2
761,262,5,23398,645,6,34,2021,167,3
227,132,9,27109,595,7,41,2000,169,6
1198,67,6,7474,363,7,4,2008,59,1
1107,261,10,5090,169,5,24,2010,171,2
1061,271,3,3999,237,2,21,2021,103,6
2927,258,2,3708,395,2,27,2007,89,7
2650,65,2,16189,272,2,10,2021,60,1
3,249,7,6178,571,9,41,2001,11,7
2748,356,5,11529,492,7,39,2019,43,7
2924,136,10,25130,602,10,22,2014,182,7
1389,60,4,27502,453,6,15,2008,76,7
1329,185,6,18534,258,8,17,2012,188,3
619,74,6,25325,460,2,45,2005,115,5
2364,443,10,29009,225,6,40,2012,165,5
191,75,2,13956,549,10,31,2013,121,2
1250,145,10,10999,274,10,36,2001,69,4
1583,74,5,1686,691,10,32,2014,27,6
1535,185,9,10870,208,4,26,2019,150,6
706,375,5,14876,85,3,28,2018,151,7
1498,415,8,17245,637,10,23,2012,115,2
723,52,3,23998,232,10,2,2009,63,6
1197,271,4,17488,219,4,42,2001,40,6
840,348,3,3746,608,10,41,2017,20,6
908,120,7,22607,626,6,6,2018,130,4
1964,266,5,17026,171,9,44,2007,102,4
2741,331,3,2371,625,6,1,2017,128,4
458,119,10,22266,368,1,32,2020,185,3
2272,354,8,13662,329,6,21,2020,27,3
192,348,1,11314,658,6,6,2009,185,5
2220,106,8,24900,159,5,22,2013,129,3
1312,168,6,17910,574,6,12,2012,61,5
340,146,4,527,246,7,6,2004,21,1
2505,59,8,597,648,1,40,2016,28,5
434,70,3,12588,437,1,2,2018,55,4
699,109,5,12625,157,7,31,2016,123,1
2121,327,6,29135,311,6,31,2010,162,1
2693,260,7,7221,365,4,29,2010,119,6
714,263,1,23381,94,9,49,2006,182,5
635,96,7,29349,604,1,22,2000,127,5
303,409,10,5500,508,7,35,2004,123,2
1833,277,3,22026,529,8,22,2010,30,7
2543,118,6,29997,464,10,16,2016,101,1
2563,83,3,5694,120,8,33,2010,127,6
648,408,6,17901,246,3,37,2008,92,5
1852,140,1,2495,297,2,7,2015,144,5
2878,131,8,385,428,9,10,2007,139,5
2624,207,3,28025,144,6,20,2009,56,5
2991,407,6,12992,345,1,49,2005,93,7
650,413,9,12799,419,4,13,2011,59,1
1564,117,5,8411,671,6,20,2009,64,1
1013,23,2,19147,537,5,12,2001,43,2
786,415,1,6729,612,4,45,2015,107,2
634,143,2,3318,331,5,21,2016,188,4
580,217,5,9282,291,3,15,2011,181,4
1958,381,5,1475,250,8,26,2014,52,1
71,141,9,311,178,2,28,2013,172,4
662,159,3,2562,336,10,7,2019,193,3
563,230,10,1463,530,8,27,2009,64,1
1485,279,7,10169,266,4,18,2007,167,1
727,189,1,16479,642,6,19,2021,36,1
496,93,3,12332,535,2,37,2007,57,7
93,203,8,24017,247,1,9,2016,73,4
1349,443,8,18888,264,6,41,2008,45,4
2921,291,2,26660,93,8,5,2018,113,4
1929,394,2,25348,538,1,38,2017,37,6
1438,91,5,26124,529,6,37,2020,125,4
1372,35,7,9188,621,3,33,2021,135,4
2576,297,1,14433,119,10,1,2019,111,7
1626,251,2,24907,598,2,20,2005,34,2
1757,394,8,18357,681,7,34,2006,114,6
196,349,4,22574,317,8,23,2006,96,4
2594,62,5,20490,282,2,20,2005,172,4
1056,421,10,24614,581,3,43,2013,165,7
1392,16,3,18971,559,1,2,2003,154,2
2732,264,5,7100,242,4,30,2019,97,3
205,241,8,27013,184,1,38,2009,82,7
756,283,1,11824,161,4,32,2019,199,7
1697,411,3,16255,270,2,32,2016,183,7
1255,89,1,6228,367,10,23,2003,159,4
1258,387,6,20536,316,9,10,2021,158,5
579,250,8,4770,400,2,33,2018,111,2
2760,338,4,5418,490,4,35,2014,78,7
1049,301,8,14139,320,4,36,2020,61,5
109,450,7,28439,538,2,33,2004,143,3
192,264,3,16412,514,5,5,2003,111,2
2853,124,8,5644,538,1,45,2012,146,6
1763,39,1,22036,332,2,36,2012,78,4
631,59,5,15433,310,10,20,2019,114,4
808,85,1,16206,495,9,47,2002,69,6
1616,374,8,8998,89,1,21,2003,184,2
1619,152,7,20139,672,7,48,2016,168,5
1009,152,7,5186,365,7,27,2019,124,4
1753,44,3,10809,375,6,11,2014,187,2
2057,21,8,15756,412,10,11,2005,183,6
2657,197,10,1211,120,6,20,2020,148,5
1856,196,10,15398,223,3,26,2016,50,5
81,386,8,24090,492,8,1,2005,123,5
1303,394,3,14539,379,4,39,2014,94,1
955,300,4,24599,105,9,16,2001,99,6
1094,299,6,22279,419,7,8,2010,170,4
817,425,1,2332,611,2,48,2009,154,4
2979,225,4,17419,424,4,35,2005,143,2
2221,214,7,20450,533,7,11,2018,188,6
834,448,1,29503,600,1,25,2021,158,2
1301,96,4,1067,189,5,8,2020,180,7
134,69,7,17570,382,4,48,2003,79,1
2246,47,10,13114,693,1,7,2015,119,7
232,160,7,5012,168,5,23,2019,2,5
1033,270,6,14467,129,9,36,2005,26,4
885,18,5,14971,399,10,31,2008,161,2
1748,431,8,15815,125,3,8,2010,158,1
651,194,4,17736,633,2,30,2014,102,3
495,301,7,9411,292,1,28,2001,28,2
1259,133,8,4471,136,4,12,2018,189,7
1427,196,4,1824,629,3,7,2005,173,4
2189,109,4,16650,82,4,12,2015,9,6
1022,348,5,29187,433,3,6,2018,104,7
2470,217,9,13954,389,5,8,2007,5,3
2599,201,5,22012,201,5,24,2014,19,1
2227,441,10,15849,647,5,18,2019,163,7
216,77,8,22434,138,9,40,2000,81,2
1258,250,6,9957,530,8,47,2019,24,7
2219,417,8,4913,223,8,1,2012,45,2
886,200,3,19225,244,9,12,2005,20,6
1780,235,5,1445,340,3,24,2016,5,5
170,362,7,8450,110,2,32,2013,179,5
1119,105,4,16299,608,5,13,2003,63,6
2749,134,6,2088,150,10,24,2004,136,7
422,147,6,5490,75,7,48,2012,185,4
1333,280,9,26824,218,4,30,2004,168,6
960,350,3,1307,130,1,20,2001,4,2
1043,87,6,12187,80,3,7,2014,97,6
1258,376,5,7785,99,9,42,2008,147,5
2350,275,10,28898,669,1,10,2015,16,3
2314,139,7,17313,656,2,1,2012,197,6
1426,318,1,27270,464,4,14,2005,9,5
1925,61,7,28809,325,4,25,2004,45,4
895,33,1,13186,659,10,45,2001,50,4
1633,143,9,11940,602,5,2,2011,71,7
896,318,2,27130,93,6,44,2004,56,6
1664,44,7,9431,567,4,29,2006,177,7
209,437,5,9385,572,9,23,2005,15,1
1072,406,2,26166,408,5,22,2009,77,3
163,357,8,14648,322,2,33,2003,111,1
114,306,5,22374,291,8,23,2013,193,6
1809,57,1,20913,254,3,13,2004,25,2
2199,323,10,8475,421,4,14,2005,155,4
527,145,3,12791,333,8,36,2009,137,1
2393,165,1,12791,450,2,22,2005,62,7
821,187,8,13613,602,7,35,2002,133,2
1983,229,6,24836,202,5,11,2021,68,4
2202,262,4,10336,535,7,3,2013,41,7
641,160,6,27495,224,8,6,2009,43,1
1945,443,7,25435,698,4,45,2012,32,7
2006,46,9,28892,291,5,42,2012,50,7
2029,33,7,26951,95,6,20,2006,193,1
1862,231,1,29145,156,2,49,2018,2,2
249,6,2,4299,687,9,45,2001,64,6
1087,314,3,1889,678,10,21,2004,167,2
1822,289,2,15197,377,6,41,2013,31,2
1548,155,2,5340,332,1,12,2008,77,4
1469,335,4,3921,597,10,36,2001,70,3
481,381,7,22954,226,5,36,2016,37,2
589,226,10,27468,537,7,4,2012,192,2
25,438,6,12266,374,10,5,2019,66,5
160,13,9,9180,187,1,38,2010,89,3
872,87,1,10984,685,4,47,2021,68,2
295,224,8,25018,682,7,5,2011,44,7
1659,260,1,17005,387,9,2,2011,86,2
2071,229,10,15096,619,1,16,2018,16,5
2126,212,6,26134,278,1,12,2017,7,2
2771,430,10,12561,245,2,11,2007,75,4
1278,138,3,10669,682,7,6,2021,24,2
1821,322,1,8662,449,9,13,2009,177,4
2827,23,8,23805,549,4,30,2003,62,1
1805,176,10,24992,404,5,11,2010,119,2
2255,29,9,11190,210,6,4,2017,156,5
2790,213,4,8597,75,3,38,2018,49,2
1415,70,10,7742,380,4,4,2000,81,5
2571,144,2,20658,496,4,11,2016,53,5
1694,100,7,29122,253,9,32,2014,25,4
741,175,5,7753,165,1,3,2007,192,2
1888,203,8,27577,632,4,49,2006,111,5
2076,447,1,22251,663,5,35,2002,184,4
2506,96,9,25480,563,2,19,2014,187,6
782,322,5,8465,613,2,16,2004,143,3
2845,315,2,8344,496,7,2,2011,187,7
2221,433,10,7267,449,1,22,2021,79,1
1712,335,8,25767,272,6,21,2007,193,7
1687,205,10,16212,568,7,8,2017,92,5
131,300,7,2290,679,2,20,2012,115,7
1932,42,6,11481,671,7,18,2013,171,7
436,154,5,25254,389,4,6,2004,113,1
2008,82,2,14067,408,9,21,2010,134,6
2227,49,7,10211,432,5,43,2002,168,4
2538,268,5,4803,620,9,20,2021,96,5
1642,295,1,7393,83,4,11,2004,190,5
138,222,2,4633,501,5,13,2018,77,3
2483,18,10,20210,262,4,35,2004,132,7
